0.000118017196655	0.000190019607544	0.000278949737549
0.000154972076416	0.000204086303711	0.000356912612915
0.000174999237061	0.000256776809692	0.000385999679565
0.000125885009766	0.000195026397705	0.000328063964844
0.000225067138672	0.000281095504761	0.000468015670776
0.000121831893921	0.000187158584595	0.00028395652771
0.000166177749634	0.000212907791138	0.000363111495972
0.000128030776978	0.000195026397705	0.000288963317871
0.000121116638184	0.000185966491699	0.000286102294922
0.000135183334351	0.000196933746338	0.000284910202026
0.000112056732178	0.000172853469849	0.000270128250122
0.000125169754028	0.000200033187866	0.000296831130981
0.000114917755127	0.000186204910278	0.000275850296021
0.000123977661133	0.000169038772583	0.000292062759399
0.000141859054565	0.000184059143066	0.00031590461731
0.000134944915771	0.000200033187866	0.000302076339722
0.000117063522339	0.000178813934326	0.000277042388916
0.000176906585693	0.000293970108032	0.000340938568115
0.000235080718994	0.00032901763916	0.000524044036865
0.000288009643555	0.000282049179077	0.000591039657593
0.000185966491699	0.000180006027222	0.000292062759399
0.000141859054565	0.000179052352905	0.000327110290527
0.000144958496094	0.000198125839233	0.00035285949707
0.000140905380249	0.000181913375854	0.000318050384521
0.000175952911377	0.000257015228271	0.000373125076294
0.000391960144043	0.000307083129883	0.000677824020386
0.000158786773682	0.000220060348511	0.00037693977356
0.000171899795532	0.000236034393311	0.000338077545166
0.000132083892822	0.000198841094971	0.000296115875244
0.000164985656738	0.00031304359436	0.000357866287231
0.000156164169312	0.000201940536499	0.000313997268677
0.000117778778076	0.000168085098267	0.000289916992188
0.000134944915771	0.000197887420654	0.000292062759399
0.000164031982422	0.000231981277466	0.000363111495972
0.000144958496094	0.000241041183472	0.000293016433716
0.000134944915771	0.000197887420654	0.000303983688354
0.000117063522339	0.000169992446899	0.000275850296021
0.000170946121216	0.0002601146698	0.000393867492676
0.0001380443573	0.000180006027222	0.000288009643555
0.000156879425049	0.000213146209717	0.000388860702515
0.000149965286255	0.000247001647949	0.000357866287231
0.000200986862183	0.000248908996582	0.00046706199646
0.000141143798828	0.000174999237061	0.000297069549561
0.000132083892822	0.000192880630493	0.000303030014038
0.000118017196655	0.000170946121216	0.000271081924438
0.000113964080811	0.000168085098267	0.000293016433716
0.000165939331055	0.000283002853394	0.000385999679565
0.000145196914673	0.000248908996582	0.000313997268677
0.000171899795532	0.000218152999878	0.00035285949707
0.000116109848022	0.000175952911377	0.000281095504761
0.000399112701416	0.000444889068604	0.000936031341553
0.000156879425049	0.000216007232666	0.000340938568115
0.000113010406494	0.00016713142395	0.000273942947388
0.000110149383545	0.000164985656738	0.000273942947388
0.000183820724487	0.000297069549561	0.000452041625977
0.000112056732178	0.000168800354004	0.0002760887146
0.000200986862183	0.000364065170288	0.000430107116699
0.000140190124512	0.000194787979126	0.000328063964844
0.000151872634888	0.000213146209717	0.000363826751709
0.000106811523438	0.000161170959473	0.000316858291626
0.000116109848022	0.000178813934326	0.000293016433716
0.000120878219604	0.000185012817383	0.000291109085083
0.000112056732178	0.000176906585693	0.0002760887146
0.000155925750732	0.000203132629395	0.000316858291626
0.000135898590088	0.00018310546875	0.000302076339722
0.000324010848999	0.000393867492676	0.000646114349365
0.000118017196655	0.000174999237061	0.000288009643555
0.000126838684082	0.000195980072021	0.000317096710205
0.000166177749634	0.000248908996582	0.000382900238037
0.000165939331055	0.000252962112427	0.00039005279541
0.000170946121216	0.000251054763794	0.000408887863159
0.000113964080811	0.000170946121216	0.000284194946289
0.000132083892822	0.000188827514648	0.000293016433716
0.000114917755127	0.000179052352905	0.000272035598755
0.000121116638184	0.000172853469849	0.000288963317871
0.000113964080811	0.000174045562744	0.000271081924438
0.000137090682983	0.000192880630493	0.000300168991089
0.00019097328186	0.000251054763794	0.00047779083252
0.000117063522339	0.000180006027222	0.000291109085083
0.00012993812561	0.000182151794434	0.000280857086182
0.000119209289551	0.000187873840332	0.000323057174683
